what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.subclipse.ui,1.6.5,"org.tigris.subversion.subclipse.ui",1265157304884
started,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1265157309404
started,bundle,org.eclipse.cdt.managedbuilder.core,6.0.0.200909110608,"org.eclipse.cdt.managedbuilder.core",1265157309454
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,5.0.100.200909110608,"org.eclipse.cdt.managedbuilder.gnu.ui",1265157309618
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157309891
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1265157314717
started,bundle,org.eclipse.cdt.make.core,6.0.0.200909110608,"org.eclipse.cdt.make.core",1265157314977
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.6,"org.tigris.subversion.clientadapter.javahl",1265157315949
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.4,"org.tigris.subversion.clientadapter.svnkit",1265157315949
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157315988
started,bundle,org.tmatesoft.svnkit,1.3.1.6109,"org.tmatesoft.svnkit",1265157316589
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265157317389
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265157317669
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1265157322026
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157322258
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1265157325187
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265157325187
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157325226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157327973
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157376117
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157382349
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157396089
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157411399
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157416390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265157418557
