what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265230327913
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265230525483
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265230538554
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265230879586
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235274900
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265235274935
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265235279487
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265237004768
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265237014749
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265237015953
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265237017274
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265237777410
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265237781017
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240039677
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265240039841
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240050051
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265240051641
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240052182
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240057094
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240057264
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265240068885
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265240071107
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265240072967
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265240074452
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265240075472
