what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265192848024
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265192868494
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265192878014
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265192883335
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265192891064
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265192892407
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192895537
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192896768
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265192906108
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265192922236
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192926501
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192927817
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265192929516
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265192936334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192938996
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192940380
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192958924
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192960203
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265192984382
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265192988973
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265192990106
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265192992221
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192994126
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265192995845
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265193001277
