what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265157524120
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265157527892
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265158059739
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265158099417
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265159832906
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265159953242
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265161391027
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265161391526
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265161779860
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265162120804
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265162403447
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265162403633
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265162403768
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265162633698
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265162636769
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265162747659
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265162764219
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265162764408
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265162764530
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1265162770149
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265162770386
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265162829063
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265163146888
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1265163307791
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265163308281
