what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265240076891
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240112918
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265240117949
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240119043
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240119384
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265240135780
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240139854
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240226661
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265240228643
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240238079
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240354828
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240430894
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240549042
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265240566255
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265240568902
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265240601354
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265240618635
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265240663950
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240676932
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265240681258
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240700623
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240776138
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240779331
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265240858149
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265240860835
