what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1265247583007
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265247664183
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265247674449
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265247678674
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265247680190
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265247681552
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265247687864
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247690620
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247703263
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265247710302
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247711434
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247717321
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265247717357
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265247719136
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265247723108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247726495
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247741607
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265247754174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247757091
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247776497
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265247776589
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265247780222
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265247786904
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247788369
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265247789013
