what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248076009
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265248076088
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248077016
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248088706
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248122794
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248142788
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265248142835
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248149389
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248154993
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248156975
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248159969
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248171230
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265248188372
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265248191347
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248193092
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248260347
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265248268843
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248277772
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265248283924
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265248285593
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265248288614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248292224
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248301049
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248303044
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265248304367
