what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error logged from Debug Core: ",1265191457598
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191468748
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191498568
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265191515051
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265191515913
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265191516169
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1265191520985
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.redo",1265191521695
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265191524010
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265191527165
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265191585189
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265191588116
error,log,,,"Error logged from Debug Core: ",1265191595062
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265191597634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191603374
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191628859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191631378
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.project.cleanAction",1265191632656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191632702
error,log,,,"Error logged from Debug Core: ",1265191645347
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191737737
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191741432
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1265191741478
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1265191742076
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265191784078
